sample_id,true_label,true_class,predicted_label,predicted_class,correct,prob_Apis mellifera,prob_Vanessa atalanta,prob_Harmonia axyridis,prob_Pieris rapae,prob_Coccinella septempunctata,prob_Vanessa cardui,prob_Nymphalis antiopa,prob_Other
2760,7,Other,7,Other,1,3.6229707e-07,1.3814542e-06,1.3034396e-06,1.1531628e-07,4.7139204e-07,4.852604e-05,6.1566984e-06,0.9999416
2761,7,Other,7,Other,1,0.012650032,0.026492087,8.363493e-05,0.21604511,0.0026543573,0.009822644,4.709121e-06,0.7322475
2762,7,Other,7,Other,1,3.2897576e-09,2.0457809e-12,3.2895453e-12,1.2706608e-09,1.4587265e-10,2.985357e-07,2.4993142e-13,0.99999964
2763,7,Other,7,Other,1,1.5894805e-08,3.5024774e-09,4.8984102e-12,3.0373037e-10,8.5452473e-13,5.8841363e-09,6.355554e-11,1.0
2764,7,Other,7,Other,1,4.2129923e-05,3.6769982e-06,1.5662894e-05,2.1928267e-05,2.6982582e-06,0.00022770856,0.4368564,0.5628298
2765,7,Other,7,Other,1,1.13023944e-10,3.119604e-09,1.61659e-13,3.810368e-09,3.747314e-11,1.411419e-10,2.7382372e-12,1.0
2766,0,Apis mellifera,0,Apis mellifera,1,0.94183195,0.00011775245,0.008550317,4.000762e-07,2.1214814e-06,1.6427759e-05,1.0820833e-08,0.049480956
2767,7,Other,1,Vanessa atalanta,0,2.4262295e-05,0.7671961,0.025662111,0.00019300054,0.00012623412,7.2479547e-06,0.00044608046,0.20634492
2768,2,Harmonia axyridis,2,Harmonia axyridis,1,0.009426412,0.21892273,0.7711696,2.408021e-05,6.981676e-05,0.00014992458,0.00022391655,1.35395785e-05
2769,7,Other,7,Other,1,0.00017574763,5.319343e-07,7.59632e-08,4.3336942e-05,1.3501212e-06,0.00020916056,0.00035356235,0.9992163
2770,7,Other,7,Other,1,9.6438076e-14,6.7619292e-15,1.0573161e-13,5.492563e-09,8.5153884e-10,1.29357356e-14,5.568483e-12,1.0
2771,0,Apis mellifera,0,Apis mellifera,1,0.99953353,6.0778016e-10,1.4707994e-07,2.6261135e-10,2.9971958e-09,8.312402e-08,2.5667126e-07,0.00046599776
2772,0,Apis mellifera,0,Apis mellifera,1,0.95631677,5.34113e-09,4.82649e-08,1.1793267e-06,2.0737659e-08,1.0774923e-08,3.458852e-07,0.04368154
2773,1,Vanessa atalanta,1,Vanessa atalanta,1,6.612123e-11,1.0,9.499059e-10,9.716248e-12,1.9155424e-09,1.6868937e-10,3.7697092e-11,3.714968e-08
2774,7,Other,7,Other,1,0.00017609632,0.00047555912,9.917508e-05,0.042220186,2.2019892e-06,0.006225036,0.00018345853,0.9506183
2775,2,Harmonia axyridis,1,Vanessa atalanta,0,0.0012520958,0.46764696,0.37437093,4.3994667e-05,0.07897049,8.383043e-05,1.0009579e-05,0.07762171
2776,0,Apis mellifera,0,Apis mellifera,1,0.9510497,0.045309514,3.8496775e-05,0.00033710702,0.00023972469,8.775339e-06,0.0029714291,4.5251276e-05
2777,7,Other,7,Other,1,2.1648063e-08,5.068656e-05,1.169504e-08,0.00014067965,6.759218e-05,5.9663166e-06,8.5862936e-08,0.99973494
2778,7,Other,7,Other,1,9.618596e-15,1.8615158e-15,1.706921e-14,2.6642138e-07,9.5453695e-14,1.6053884e-11,8.799763e-14,0.99999976
2779,0,Apis mellifera,0,Apis mellifera,1,0.92098,0.00013834065,2.2870847e-05,1.9685052e-05,1.2762508e-05,5.2763793e-05,4.1530424e-05,0.07873199
2780,7,Other,7,Other,1,5.730233e-06,0.00019574404,1.3550732e-07,1.1873189e-08,5.4564047e-09,5.012717e-09,3.6499052e-05,0.9997619
2781,7,Other,7,Other,1,1.07344285e-08,2.444207e-11,1.2574375e-12,4.869909e-10,4.3992494e-11,3.04995e-12,1.70261e-10,1.0
2782,1,Vanessa atalanta,1,Vanessa atalanta,1,5.151443e-10,0.99999976,3.069446e-09,3.2751444e-13,3.890453e-12,2.3645914e-07,4.6485775e-12,8.632158e-11
2783,7,Other,7,Other,1,7.4389495e-10,2.7889264e-09,2.6367814e-14,1.1015706e-07,1.0738188e-13,2.4676212e-09,7.8576357e-10,0.9999999
2784,7,Other,7,Other,1,2.8857906e-12,1.363924e-11,5.6547556e-10,4.6281476e-10,1.6993445e-08,5.515588e-12,3.7847212e-12,1.0
2785,7,Other,7,Other,1,2.3478142e-12,5.5639386e-12,7.25799e-12,1.5924017e-13,2.0911048e-10,3.2112947e-14,2.2093915e-11,1.0
2786,7,Other,7,Other,1,9.825109e-07,1.06434105e-10,1.541744e-09,6.018019e-11,8.361813e-10,1.5961214e-05,5.7240502e-08,0.9999831
2787,7,Other,7,Other,1,2.5868994e-05,2.1643219e-08,9.961223e-07,3.5198036e-07,7.197106e-09,6.5120315e-10,1.15411616e-07,0.9999726
2788,0,Apis mellifera,7,Other,0,0.04501991,7.6444173e-10,3.7250407e-12,2.730875e-09,2.2268727e-10,1.3199796e-07,2.1098248e-10,0.95497996
2789,0,Apis mellifera,0,Apis mellifera,1,0.9951133,0.00035369233,0.0033447787,0.0008041517,9.362658e-05,1.1538137e-05,1.3250509e-05,0.00026553057
2790,0,Apis mellifera,0,Apis mellifera,1,0.99973065,5.472694e-12,3.5741117e-09,3.2255183e-09,1.0926784e-06,7.8875225e-08,6.5156575e-11,0.00026818473
2791,4,Coccinella septempunctata,4,Coccinella septempunctata,1,3.0843745e-18,1.4019886e-13,5.628095e-09,1.3051914e-15,1.0,7.7529116e-16,3.124513e-15,7.2431305e-14
2792,0,Apis mellifera,0,Apis mellifera,1,0.92246056,1.1475394e-05,5.9722834e-07,1.2341388e-06,2.8596542e-06,2.6731903e-05,4.6846515e-07,0.0774961
2793,7,Other,7,Other,1,0.0010119581,0.0038910408,7.498671e-06,4.7770325e-05,7.7366263e-07,0.00017455635,2.1811775e-05,0.9948447
2794,7,Other,7,Other,1,0.00010364141,0.012274979,0.0019416326,0.00087110966,2.3540065e-07,6.676478e-07,1.1288972e-07,0.9848076
2795,7,Other,7,Other,1,3.2353356e-08,1.3143477e-06,7.4127797e-06,1.3393516e-07,1.8972171e-11,1.3381526e-07,3.343049e-05,0.99995756
2796,0,Apis mellifera,0,Apis mellifera,1,0.95779705,0.009299627,1.2493111e-06,0.017084612,3.1372679e-06,0.00028277008,2.0424905e-05,0.015511186
2797,0,Apis mellifera,0,Apis mellifera,1,0.8516662,0.11603107,0.0014836064,0.026136404,0.00096436025,0.000517995,0.0018389892,0.0013613551
2798,0,Apis mellifera,7,Other,0,0.26378664,0.0004164786,9.0785375e-07,0.0005826669,1.3077788e-07,0.002255384,2.3524737e-05,0.7329343
2799,7,Other,7,Other,1,1.7651021e-06,1.8782874e-08,8.0675775e-08,6.4080484e-07,1.6028867e-08,2.0687315e-07,1.4987964e-07,0.99999714
2800,3,Pieris rapae,3,Pieris rapae,1,2.8998962e-10,2.0851597e-12,3.2401437e-10,0.99999595,4.0906764e-11,1.7886689e-12,5.1718397e-11,4.066474e-06
2801,5,Vanessa cardui,1,Vanessa atalanta,0,9.934616e-06,0.78692824,8.796851e-09,6.306334e-08,4.1491433e-10,0.21306162,4.5325086e-09,8.464809e-08
2802,0,Apis mellifera,7,Other,0,0.00023929638,4.891563e-06,3.3751282e-06,0.0001230347,7.600081e-06,0.001633789,1.017136e-07,0.99798787
2803,7,Other,7,Other,1,2.8125205e-06,7.5499695e-09,1.1002014e-09,1.637618e-08,9.499428e-10,2.621231e-07,2.9780878e-10,0.9999969
2804,1,Vanessa atalanta,1,Vanessa atalanta,1,3.5413645e-13,1.0,6.614184e-13,1.5457554e-11,7.902139e-14,1.2570815e-10,1.2183377e-14,3.8957018e-13
2805,3,Pieris rapae,3,Pieris rapae,1,7.2683206e-06,2.1322336e-07,2.5693822e-08,0.9997265,7.985211e-09,5.2547125e-06,6.819417e-08,0.00026071776
2806,1,Vanessa atalanta,1,Vanessa atalanta,1,1.7740243e-11,0.9999988,7.910296e-12,9.230543e-11,8.770495e-11,6.3867994e-08,8.526947e-07,3.2801123e-07
2807,7,Other,7,Other,1,0.0016232446,0.0042773327,1.6787351e-07,0.0027660923,0.0066298773,0.30881825,0.021365168,0.6545199
2808,7,Other,7,Other,1,4.6411573e-11,4.440069e-10,1.1628173e-09,2.3134933e-11,2.1474048e-10,3.9847648e-12,5.900167e-11,1.0
2809,7,Other,7,Other,1,0.012870865,1.7351575e-05,6.237327e-08,3.2237578e-05,3.3300546e-07,8.10833e-05,0.00044444457,0.9865537
2810,7,Other,7,Other,1,2.717116e-09,5.262124e-08,2.2284294e-08,1.2319614e-06,3.6005972e-07,1.4683866e-07,1.2357605e-05,0.9999858
2811,7,Other,7,Other,1,1.848903e-06,4.8582944e-08,5.3290456e-09,2.188521e-06,1.7484447e-07,1.7560364e-05,1.172473e-09,0.9999782
2812,1,Vanessa atalanta,1,Vanessa atalanta,1,0.00044964065,0.9051994,8.22531e-05,0.0018112828,0.0016503428,0.0019389412,0.034644853,0.05422318
2813,7,Other,7,Other,1,6.9217646e-07,1.3656755e-08,3.7968698e-06,1.4415285e-05,2.2920194e-08,3.508491e-08,1.0975562e-08,0.99998105
2814,3,Pieris rapae,3,Pieris rapae,1,5.5954586e-12,3.6803516e-12,2.0323878e-14,0.9998851,1.1597654e-11,4.3104836e-10,3.9910366e-13,0.000114912225
2815,4,Coccinella septempunctata,4,Coccinella septempunctata,1,2.9432998e-10,1.255853e-09,0.37277716,5.277308e-11,0.6272228,1.886028e-09,1.7925253e-12,3.131206e-08
2816,0,Apis mellifera,0,Apis mellifera,1,0.9744455,0.0013178576,4.2465244e-06,1.5652342e-05,5.106301e-05,0.00041800828,0.00040086944,0.02334679
2817,0,Apis mellifera,7,Other,0,0.025453413,7.588285e-05,1.8524523e-09,3.616398e-09,2.435213e-08,1.712593e-07,4.0507164e-08,0.97447044
2818,7,Other,7,Other,1,6.967594e-10,7.5218736e-07,9.246319e-09,3.012713e-07,6.289758e-06,2.4709923e-05,1.542439e-08,0.99996793
2819,7,Other,7,Other,1,4.8463033e-07,1.22018955e-08,9.520071e-07,1.6146906e-06,7.353652e-05,2.1115774e-07,5.314988e-09,0.9999231
2820,5,Vanessa cardui,7,Other,0,0.00042420794,0.00050582556,2.5425313e-06,0.0017122879,0.1509349,0.0263241,0.00066870457,0.8194274
2821,5,Vanessa cardui,5,Vanessa cardui,1,1.03884304e-07,5.5698197e-06,3.0088469e-12,7.7813326e-08,2.3314612e-11,0.99999285,2.8034484e-07,1.195737e-06
2822,5,Vanessa cardui,5,Vanessa cardui,1,8.191175e-08,0.08717898,1.7509011e-08,7.5721146e-05,2.7602606e-08,0.9110782,4.608947e-06,0.0016623373
2823,7,Other,7,Other,1,2.229835e-11,1.1705604e-14,7.85434e-14,2.4869525e-12,1.0267194e-12,4.9507226e-14,2.9151076e-14,1.0
2824,7,Other,7,Other,1,1.6148352e-11,1.9728922e-15,1.8636192e-15,3.6885068e-11,2.4359713e-13,6.6630444e-14,1.627166e-14,1.0
2825,0,Apis mellifera,0,Apis mellifera,1,0.99862015,0.0012668757,1.2044973e-05,1.9574725e-07,9.312788e-05,2.1066548e-07,1.252768e-07,7.196155e-06
2826,5,Vanessa cardui,1,Vanessa atalanta,0,0.09637024,0.4524976,0.00026969815,0.00058513746,4.016085e-05,0.31417647,0.13301876,0.0030418937
2827,7,Other,7,Other,1,3.5084832e-12,9.4117485e-11,1.592742e-13,4.2286453e-14,6.2849275e-14,8.2793527e-13,7.4823833e-13,1.0
2828,0,Apis mellifera,7,Other,0,1.1253344e-05,6.7149797e-09,5.9066588e-05,1.7469762e-05,9.5305586e-07,1.7590605e-08,5.550554e-09,0.9999112
2829,7,Other,7,Other,1,1.4410399e-12,6.221687e-10,2.946979e-13,7.6924245e-09,3.008283e-11,6.4034805e-07,3.4256747e-10,0.9999994
2830,0,Apis mellifera,4,Coccinella septempunctata,0,0.03196441,6.614323e-05,0.027756186,1.4064539e-06,0.9252137,2.3416444e-06,0.00012566295,0.014870224
2831,0,Apis mellifera,7,Other,0,0.038421683,0.14401205,0.00041575186,0.00036148215,0.00933676,0.00027970373,0.04240435,0.76476824
2832,3,Pieris rapae,3,Pieris rapae,1,5.789586e-06,0.0025639955,2.5572552e-08,0.99704844,2.2747908e-08,1.7959701e-05,0.00019870623,0.00016510709
2833,2,Harmonia axyridis,2,Harmonia axyridis,1,5.9564897e-08,5.3161686e-10,0.99979275,1.2010818e-07,5.7935784e-05,9.174367e-09,3.754462e-08,0.00014902437
2834,2,Harmonia axyridis,2,Harmonia axyridis,1,2.3137293e-06,7.502634e-08,0.99998796,7.0893655e-09,2.6881667e-06,3.4182033e-09,2.5145397e-08,6.94098e-06
2835,7,Other,7,Other,1,1.4471596e-10,1.8813273e-10,2.5090003e-06,4.9104606e-11,1.46863695e-05,3.8018794e-10,9.4362065e-08,0.9999827
2836,2,Harmonia axyridis,2,Harmonia axyridis,1,2.1446578e-08,1.7244384e-08,0.9998615,1.6021696e-10,0.00013648628,3.0002643e-11,1.8304945e-08,1.9513184e-06
2837,7,Other,7,Other,1,4.2948034e-10,2.887108e-07,3.9253805e-09,6.5757315e-09,3.1526255e-07,7.748454e-05,4.171393e-10,0.9999218
2838,7,Other,7,Other,1,1.9990802e-09,5.336496e-09,0.033773504,9.033508e-08,2.7578235e-09,4.5033515e-11,5.0531006e-09,0.96622646
2839,4,Coccinella septempunctata,4,Coccinella septempunctata,1,1.142281e-12,5.188806e-10,5.074339e-08,4.6773736e-09,0.9999995,8.627658e-12,1.1825693e-08,5.167791e-07
2840,7,Other,7,Other,1,2.6578634e-10,1.1826088e-11,6.640405e-12,1.0583681e-08,2.9696993e-08,2.0858995e-09,1.3834671e-11,1.0
2841,7,Other,7,Other,1,8.540516e-07,6.7554877e-12,6.021322e-10,2.618292e-10,6.698227e-08,2.8154915e-10,1.8854382e-11,0.99999905
2842,7,Other,7,Other,1,2.2413249e-06,1.5954953e-10,6.149086e-10,1.3822375e-07,1.6460791e-10,1.0706807e-10,3.364202e-09,0.9999976
2843,7,Other,7,Other,1,4.1887682e-07,3.0107874e-09,3.4558092e-10,5.157916e-07,6.735338e-09,3.2711084e-10,2.9009725e-10,0.99999905
2844,7,Other,7,Other,1,3.6073388e-07,2.3285465e-09,1.5748678e-12,1.482095e-12,1.0798823e-12,1.1598358e-08,2.7327499e-10,0.99999964
2845,1,Vanessa atalanta,1,Vanessa atalanta,1,0.0018919011,0.99663675,7.817541e-06,7.669846e-06,4.7465317e-08,2.7247517e-05,0.0013987297,2.9871539e-05
2846,0,Apis mellifera,7,Other,0,0.26708907,1.0926194e-05,9.076057e-08,0.00030272646,0.00029463932,0.009570266,0.00019228927,0.7225401
2847,1,Vanessa atalanta,1,Vanessa atalanta,1,1.5234956e-11,1.0,5.519456e-10,2.762792e-10,1.582998e-14,1.5223778e-10,4.0340193e-09,6.904928e-12
2848,0,Apis mellifera,7,Other,0,0.0038123732,0.00038920724,9.695705e-06,0.00031179472,2.8452696e-05,3.5542528e-06,0.00070920406,0.99473566
2849,7,Other,7,Other,1,1.5290231e-12,1.0673005e-07,2.2912917e-10,1.5851759e-06,1.6470245e-11,8.537842e-12,1.3877501e-09,0.99999833
2850,1,Vanessa atalanta,1,Vanessa atalanta,1,2.2362103e-11,0.99999964,5.644557e-11,1.1413082e-11,1.4040165e-13,3.8528677e-07,2.907861e-13,8.139142e-12
2851,7,Other,7,Other,1,6.558421e-07,5.780223e-07,2.8814123e-08,6.0487405e-06,0.008396774,0.00087725354,0.005397772,0.985321
2852,5,Vanessa cardui,1,Vanessa atalanta,0,0.1474278,0.4967454,5.1154395e-05,0.0008489361,0.00014458064,0.3063327,0.0041577127,0.0442917
2853,7,Other,7,Other,1,2.1414391e-10,1.7497144e-12,4.665506e-15,7.5882866e-07,1.6139916e-09,2.5089706e-05,8.713639e-11,0.99997425
2854,4,Coccinella septempunctata,4,Coccinella septempunctata,1,9.987765e-09,2.1995195e-08,0.00015827309,2.3483826e-06,0.9994172,4.1244184e-06,0.00040389498,1.4192955e-05
2855,7,Other,7,Other,1,1.1772363e-12,1.07433105e-13,6.1234765e-15,3.9271086e-10,7.2104454e-11,2.409327e-14,9.751797e-13,1.0
2856,0,Apis mellifera,7,Other,0,0.16186285,1.4906873e-07,4.472233e-06,3.091188e-06,3.779511e-08,9.5522616e-08,1.4070651e-08,0.8381293
2857,7,Other,7,Other,1,1.2935879e-05,3.1315471e-07,0.045948397,9.118328e-08,0.00029288794,3.2578324e-08,6.695019e-06,0.95373875
2858,5,Vanessa cardui,5,Vanessa cardui,1,1.663425e-05,0.002582213,0.00068964186,1.3183936e-05,0.00037219253,0.9672367,0.001254581,0.027834814
2859,2,Harmonia axyridis,2,Harmonia axyridis,1,8.259551e-11,1.6154914e-11,1.0,1.9065163e-10,7.223392e-09,1.0058925e-10,1.630649e-10,7.891732e-10
2860,1,Vanessa atalanta,1,Vanessa atalanta,1,3.2451146e-07,0.9999653,1.2459178e-07,2.224546e-05,5.0505546e-09,4.730387e-06,1.2733035e-06,5.874605e-06
2861,0,Apis mellifera,7,Other,0,0.00020190931,0.004253868,2.4484743e-06,0.0005449998,0.00017351772,2.4685549e-05,0.05458923,0.9402093
2862,7,Other,7,Other,1,9.2582914e-10,6.397792e-11,0.00015097311,4.1057643e-10,4.1598884e-09,1.1897419e-11,4.5908195e-12,0.99984896
2863,7,Other,7,Other,1,1.6557503e-06,0.0007377213,5.231643e-09,6.840413e-07,2.3548198e-08,2.2111049e-06,1.1240171e-06,0.99925655
2864,7,Other,7,Other,1,1.6274128e-06,1.2868216e-09,8.06419e-06,3.1556476e-07,1.128249e-10,4.6486734e-09,1.6162195e-06,0.9999883
2865,6,Nymphalis antiopa,6,Nymphalis antiopa,1,3.70746e-10,1.364529e-07,1.2379298e-10,2.9208524e-09,3.5125972e-10,1.6279406e-08,0.9999999,3.687689e-08
2866,0,Apis mellifera,0,Apis mellifera,1,0.70090395,3.041511e-08,1.069949e-06,1.1254436e-05,0.0018922501,8.1442266e-08,3.760467e-08,0.29719126
2867,7,Other,7,Other,1,1.7709446e-09,7.623003e-10,5.5803257e-12,1.16187266e-07,2.453449e-08,5.825399e-08,3.6137953e-09,0.99999976
2868,0,Apis mellifera,0,Apis mellifera,1,0.99794656,0.0003281184,2.6223797e-06,0.00014644764,3.400776e-07,2.0200821e-05,1.3042406e-09,0.0015557184
2869,7,Other,7,Other,1,9.316923e-09,4.291943e-09,1.3298944e-06,8.9564014e-07,2.779083e-06,5.8460575e-10,1.3348473e-08,0.999995
2870,7,Other,7,Other,1,0.00014803106,0.0002621978,7.0782306e-05,0.0030106173,0.001446802,0.24448289,0.00930684,0.74127185
2871,2,Harmonia axyridis,2,Harmonia axyridis,1,2.2394089e-09,2.2735153e-06,0.9984346,2.5080919e-08,7.6760564e-08,4.7946176e-09,5.175422e-10,0.0015630554
2872,7,Other,7,Other,1,7.0062414e-09,2.7509906e-11,5.8001357e-11,2.3031282e-08,1.1158601e-10,5.4742366e-10,1.9054574e-11,1.0
2873,7,Other,7,Other,1,5.5200786e-09,7.9831636e-08,3.1064792e-10,1.31928505e-11,1.0558912e-09,5.96094e-08,1.1781586e-09,0.99999976
2874,1,Vanessa atalanta,7,Other,0,3.2374665e-08,0.026190644,4.755449e-09,2.3209175e-08,1.8365537e-08,0.0037285786,0.00020400775,0.9698768
2875,7,Other,7,Other,1,1.3245375e-06,4.7407305e-09,6.3773734e-07,3.5468284e-07,4.9292716e-08,2.3098535e-08,1.3490857e-10,0.9999976
2876,7,Other,7,Other,1,7.675032e-07,2.470357e-07,3.1595926e-07,7.42528e-09,1.3407717e-05,5.522946e-06,8.4911156e-10,0.99997973
2877,7,Other,7,Other,1,0.009242043,7.9512516e-05,9.823823e-09,0.0012374707,0.0013227805,0.035605498,0.00784936,0.9446634
2878,4,Coccinella septempunctata,4,Coccinella septempunctata,1,0.00028497897,8.584029e-06,1.01964615e-05,3.2941564e-08,0.99969137,1.9226725e-06,1.04928965e-07,2.846956e-06
2879,0,Apis mellifera,0,Apis mellifera,1,0.99887866,9.3873984e-07,4.6425544e-07,2.1107533e-06,2.5265808e-06,1.6159078e-06,6.7768667e-07,0.001112899
2880,7,Other,1,Vanessa atalanta,0,0.0039829244,0.968612,0.00034402058,0.00010139665,0.00019821682,0.004017862,0.0009886529,0.021754874
2881,7,Other,7,Other,1,6.556838e-09,2.4547307e-07,9.268974e-10,1.8561415e-09,2.3638658e-09,8.559138e-07,1.1620384e-08,0.9999989
2882,7,Other,7,Other,1,2.9335853e-05,0.0049550333,2.9606957e-07,1.8038632e-05,2.4930893e-07,1.859137e-05,0.0008019463,0.9941764
2883,7,Other,7,Other,1,6.5928094e-07,0.00018128107,9.1680783e-07,2.3975235e-05,2.2684279e-05,0.0020946502,3.2812368e-06,0.9976725
2884,7,Other,7,Other,1,1.2403484e-09,3.1844651e-09,3.495855e-10,5.2991222e-08,2.1978561e-09,1.3786348e-09,1.0809126e-09,1.0
2885,7,Other,7,Other,1,9.40876e-13,3.723807e-12,1.6084612e-13,2.1990586e-10,3.8032703e-15,1.2195259e-10,1.0561582e-11,1.0
2886,0,Apis mellifera,0,Apis mellifera,1,0.8877266,2.0088529e-09,1.3401655e-07,2.7440223e-09,6.1095952e-06,2.4372081e-08,1.078364e-07,0.11226706
2887,7,Other,7,Other,1,9.909881e-08,4.2847548e-09,4.7121068e-07,9.154719e-10,1.0022102e-08,5.552666e-06,2.5361336e-07,0.99999356
2888,1,Vanessa atalanta,7,Other,0,0.0015805861,0.23542716,3.5219355e-07,0.00018545473,0.00023171277,0.0026794102,6.1391934e-06,0.7598892
2889,7,Other,7,Other,1,1.523615e-06,2.0215594e-10,1.293231e-13,6.293921e-11,3.5708856e-11,5.4635626e-07,8.2958035e-10,0.99999785
2890,7,Other,7,Other,1,2.3347195e-09,1.5504108e-08,2.6882285e-10,1.3307194e-09,3.356247e-10,2.4502793e-07,2.8975195e-13,0.99999976
2891,2,Harmonia axyridis,2,Harmonia axyridis,1,5.6738223e-08,4.8550725e-10,0.999806,1.3073494e-08,9.935153e-09,5.590744e-10,7.298805e-09,0.00019396182
2892,7,Other,7,Other,1,2.7848815e-08,5.244585e-10,1.3098959e-09,4.7544596e-08,6.084539e-06,1.1570567e-07,3.0253755e-09,0.9999937
2893,6,Nymphalis antiopa,7,Other,0,2.5045605e-05,0.00072080595,7.131216e-07,0.006292794,0.0009697039,0.0032629715,0.30944958,0.6792784
2894,7,Other,7,Other,1,1.2117114e-06,5.82401e-05,7.714054e-08,2.8212469e-08,6.2260845e-08,1.2971054e-05,1.598769e-05,0.9999114
2895,7,Other,7,Other,1,3.5844558e-08,8.7545864e-08,5.8018063e-06,4.5771444e-08,9.571835e-07,2.1921508e-07,1.6326841e-05,0.9999765
2896,0,Apis mellifera,0,Apis mellifera,1,0.99981433,2.2276807e-05,2.920786e-08,7.361517e-05,8.0813166e-08,2.0860264e-06,5.1081384e-09,8.756653e-05
2897,5,Vanessa cardui,7,Other,0,0.005459204,1.3675819e-05,0.008653883,2.9541883e-05,5.431058e-06,0.20276897,1.0667226e-05,0.7830587
2898,7,Other,7,Other,1,7.256207e-08,2.3741439e-05,1.6416138e-08,2.3456137e-07,2.212253e-07,3.45751e-05,0.00025368604,0.99968743
2899,0,Apis mellifera,0,Apis mellifera,1,0.97328806,1.4206997e-05,1.1294591e-06,6.9819595e-09,3.2829206e-08,2.826846e-07,1.7021604e-05,0.026679372
2900,2,Harmonia axyridis,2,Harmonia axyridis,1,9.083049e-09,8.037731e-09,0.99999166,3.3702877e-10,5.0299586e-06,4.085852e-07,1.0710441e-10,2.945601e-06
2901,7,Other,7,Other,1,9.4196075e-05,6.7498895e-09,3.7670183e-09,8.573007e-08,9.4687744e-07,2.6892733e-08,4.4909124e-12,0.99990475
2902,3,Pieris rapae,3,Pieris rapae,1,2.1832781e-07,3.951674e-06,2.2092866e-08,0.9999759,3.7445144e-08,1.8519288e-06,7.5591156e-06,1.0413022e-05
2903,7,Other,7,Other,1,0.00011660223,1.17157136e-07,2.796912e-08,3.3436213e-06,6.1936335e-06,1.145313e-05,0.0022308559,0.99763143
2904,7,Other,7,Other,1,2.8976874e-06,3.069483e-10,6.626016e-11,4.031717e-08,1.8671623e-10,2.5944236e-11,3.0059868e-11,0.999997
2905,3,Pieris rapae,7,Other,0,2.8430978e-07,8.40752e-05,2.2809111e-08,0.06540653,2.547969e-08,0.0017779222,7.755808e-05,0.93265355
2906,7,Other,7,Other,1,2.5717484e-11,4.59925e-13,4.225654e-14,9.4630894e-14,8.3963455e-14,3.8204322e-13,1.0167849e-11,1.0
2907,7,Other,7,Other,1,3.1994957e-10,4.1352249e-07,1.341745e-06,2.6068612e-08,3.5860753e-10,3.148599e-11,3.515291e-11,0.9999982
2908,7,Other,7,Other,1,2.0281001e-07,4.338796e-08,2.022601e-09,7.3513895e-08,2.4988108e-07,9.120291e-08,1.30588e-08,0.9999993
2909,0,Apis mellifera,7,Other,0,0.0030882724,0.03657048,0.00052116433,8.2167295e-05,0.0003129873,3.924499e-05,0.00088287715,0.95850277
2910,7,Other,7,Other,1,4.4877826e-09,7.815312e-08,6.4529204e-10,5.649477e-08,9.019779e-09,5.6947204e-08,8.852633e-08,0.99999964
2911,7,Other,7,Other,1,9.23251e-10,1.2300525e-09,2.364369e-08,2.8570545e-07,2.4678007e-08,5.7339238e-12,1.1407747e-08,0.99999964
2912,4,Coccinella septempunctata,4,Coccinella septempunctata,1,4.609877e-09,3.4115625e-12,5.9825336e-09,5.360213e-09,0.9999999,7.1225784e-08,8.400363e-11,2.1848791e-08
2913,7,Other,7,Other,1,1.1238771e-12,2.7941278e-13,3.5841176e-14,7.905586e-11,8.7656505e-12,2.7704974e-07,2.3053678e-13,0.99999976
2914,7,Other,7,Other,1,8.784049e-11,7.7942576e-14,4.7800765e-12,2.7413383e-14,1.6141591e-13,8.206585e-11,1.1400868e-13,1.0
2915,7,Other,7,Other,1,2.6193634e-11,1.6601174e-07,7.689586e-06,0.0002503283,2.4631972e-06,1.6725202e-09,7.034355e-12,0.99973935
2916,2,Harmonia axyridis,2,Harmonia axyridis,1,1.0491519e-05,0.00026230075,0.99834347,2.9018445e-05,0.0008540505,5.7859985e-08,8.293678e-07,0.0004997759
2917,7,Other,1,Vanessa atalanta,0,1.0070017e-07,0.8314281,9.847216e-05,3.2230136e-07,6.0931425e-06,0.00017771806,0.030899975,0.13738923
2918,7,Other,7,Other,1,5.584756e-09,1.4016388e-09,5.7826625e-11,7.343282e-08,6.0037184e-09,2.429104e-05,4.818787e-10,0.99997556
2919,7,Other,7,Other,1,2.3713345e-10,6.784654e-10,9.315991e-08,8.83069e-12,4.4402805e-07,7.678236e-09,2.4245917e-08,0.9999994
2920,1,Vanessa atalanta,1,Vanessa atalanta,1,1.4110817e-11,0.9999999,7.734007e-12,2.42275e-14,1.2559388e-13,1.04837895e-07,1.3248967e-10,6.534979e-10
2921,7,Other,7,Other,1,1.8182493e-10,1.7380115e-08,1.507952e-07,5.24868e-10,2.095846e-12,7.376418e-09,5.0696465e-09,0.9999999
2922,2,Harmonia axyridis,2,Harmonia axyridis,1,2.4789772e-09,9.4497614e-07,0.9999031,5.600862e-10,4.1963424e-09,2.7216412e-10,4.6165363e-07,9.5485135e-05
2923,7,Other,2,Harmonia axyridis,0,6.217298e-05,0.00025464798,0.79453444,0.00015619912,0.00070470833,2.3654313e-06,1.8969065e-05,0.2042665
2924,7,Other,0,Apis mellifera,0,0.94202876,0.00013304754,3.919449e-06,0.00086392957,5.3850185e-06,0.017642446,6.0857627e-05,0.039261617
2925,7,Other,7,Other,1,0.00049236254,1.567464e-07,6.4539734e-08,2.3037086e-07,2.0200737e-08,1.1284019e-06,1.9850367e-07,0.99950576
